"siteName";"date";"labName";"flowRate";"popServ";"PMMV";"measure";"value";"value_load";"value_pmmv";"value_avg14d_past";"value_load_avg14d_past";"value_pmmv_avg14d_past"
"Vallée du Hain (l'Orchis)";2024-01-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-01-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-01-03;"Sciensano Foodborne Pathogens";1770;57826;2591.32;"SARS";NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-01-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-01-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-01-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-01-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-01-08;"Sciensano Foodborne Pathogens";703;57826;31672.04;"SARS";19.83;578583612907.688;0.000626104286304261;19.83;578583612907.688;0.000626104286304261
"Vallée du Hain (l'Orchis)";2024-01-09;NA;NA;NA;NA;NA;NA;NA;NA;19.145;557322242589.838;0.000604221558826184
"Vallée du Hain (l'Orchis)";2024-01-10;NA;NA;NA;NA;NA;NA;NA;NA;18.46;536060872271.988;0.000582338831348108
"Vallée du Hain (l'Orchis)";2024-01-11;NA;NA;NA;NA;NA;NA;NA;NA;17.775;514799501954.138;0.000560456103870031
"Vallée du Hain (l'Orchis)";2024-01-12;NA;NA;NA;NA;NA;NA;NA;NA;17.09;493538131636.288;0.000538573376391955
"Vallée du Hain (l'Orchis)";2024-01-13;NA;NA;NA;NA;NA;NA;NA;NA;16.405;472276761318.438;0.000516690648913878
"Vallée du Hain (l'Orchis)";2024-01-14;NA;NA;NA;NA;NA;NA;NA;NA;15.72;451015391000.588;0.000494807921435802
"Vallée du Hain (l'Orchis)";2024-01-15;"Sciensano Foodborne Pathogens";661;57826;32025.41;"SARS";10.24;280924428457.787;0.000319746101611189;15.035;429754020682.738;0.000472925193957725
"Vallée du Hain (l'Orchis)";2024-01-16;NA;NA;NA;NA;NA;NA;NA;NA;15.035;429754020682.738;0.000472925193957725
"Vallée du Hain (l'Orchis)";2024-01-17;NA;NA;NA;NA;NA;NA;NA;NA;15.035;429754020682.738;0.000472925193957725
"Vallée du Hain (l'Orchis)";2024-01-18;NA;NA;NA;NA;NA;NA;NA;NA;15.035;429754020682.738;0.000472925193957725
"Vallée du Hain (l'Orchis)";2024-01-19;NA;NA;NA;NA;NA;NA;NA;NA;15.035;429754020682.738;0.000472925193957725
"Vallée du Hain (l'Orchis)";2024-01-20;NA;NA;NA;NA;NA;NA;NA;NA;15.035;429754020682.738;0.000472925193957725
"Vallée du Hain (l'Orchis)";2024-01-21;NA;NA;NA;NA;NA;NA;NA;NA;15.035;429754020682.738;0.000472925193957725
"Vallée du Hain (l'Orchis)";2024-01-22;"Sciensano Foodborne Pathogens";1114;57826;6776.95;"SARS";NA;NA;NA;14.35;408492650364.888;0.000451042466479649
"Vallée du Hain (l'Orchis)";2024-01-23;NA;NA;NA;NA;NA;NA;NA;NA;13.665;387231280047.038;0.000429159739001572
"Vallée du Hain (l'Orchis)";2024-01-24;NA;NA;NA;NA;NA;NA;NA;NA;12.98;365969909729.188;0.000407277011523495
"Vallée du Hain (l'Orchis)";2024-01-25;NA;NA;NA;NA;NA;NA;NA;NA;12.295;344708539411.337;0.000385394284045419
"Vallée du Hain (l'Orchis)";2024-01-26;NA;NA;NA;NA;NA;NA;NA;NA;11.61;323447169093.487;0.000363511556567342
"Vallée du Hain (l'Orchis)";2024-01-27;NA;NA;NA;NA;NA;NA;NA;NA;10.925;302185798775.637;0.000341628829089266
"Vallée du Hain (l'Orchis)";2024-01-28;NA;NA;NA;NA;NA;NA;NA;NA;10.24;280924428457.787;0.000319746101611189
"Vallée du Hain (l'Orchis)";2024-01-29;"Sciensano Foodborne Pathogens";667;57826;5423.96;"SARS";NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-01-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-01-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-02-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-02-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-02-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-02-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-02-05;"Sciensano Foodborne Pathogens";595;57826;49502.23;"SARS";18.335;452778680870.197;0.000370387354266666;18.335;452778680870.197;0.000370387354266666
"Vallée du Hain (l'Orchis)";2024-02-06;NA;NA;NA;NA;NA;NA;NA;NA;17.9285714285714;450464309183.709;0.000361762824959592
"Vallée du Hain (l'Orchis)";2024-02-07;NA;NA;NA;NA;NA;NA;NA;NA;17.5221428571429;448149937497.221;0.000353138295652517
"Vallée du Hain (l'Orchis)";2024-02-08;NA;NA;NA;NA;NA;NA;NA;NA;17.1157142857143;445835565810.733;0.000344513766345442
"Vallée du Hain (l'Orchis)";2024-02-09;NA;NA;NA;NA;NA;NA;NA;NA;16.7092857142857;443521194124.245;0.000335889237038367
"Vallée du Hain (l'Orchis)";2024-02-10;NA;NA;NA;NA;NA;NA;NA;NA;16.3028571428571;441206822437.757;0.000327264707731292
"Vallée du Hain (l'Orchis)";2024-02-11;NA;NA;NA;NA;NA;NA;NA;NA;15.8964285714286;438892450751.269;0.000318640178424218
"Vallée du Hain (l'Orchis)";2024-02-12;"Sciensano Foodborne Pathogens";801;57826;50652.14;"SARS";12.645;420377477259.364;0.000249643943967619;15.49;436578079064.781;0.000310015649117143
"Vallée du Hain (l'Orchis)";2024-02-13;NA;NA;NA;NA;NA;NA;NA;NA;15.49;436578079064.781;0.000310015649117143
"Vallée du Hain (l'Orchis)";2024-02-14;NA;NA;NA;NA;NA;NA;NA;NA;15.49;436578079064.781;0.000310015649117143
"Vallée du Hain (l'Orchis)";2024-02-15;NA;NA;NA;NA;NA;NA;NA;NA;15.49;436578079064.781;0.000310015649117143
"Vallée du Hain (l'Orchis)";2024-02-16;NA;NA;NA;NA;NA;NA;NA;NA;15.49;436578079064.781;0.000310015649117143
"Vallée du Hain (l'Orchis)";2024-02-17;NA;NA;NA;NA;NA;NA;NA;NA;15.49;436578079064.781;0.000310015649117143
"Vallée du Hain (l'Orchis)";2024-02-18;NA;NA;NA;NA;NA;NA;NA;NA;15.49;436578079064.781;0.000310015649117143
"Vallée du Hain (l'Orchis)";2024-02-19;"Sciensano Foodborne Pathogens";837;57826;24822.25;"SARS";NA;NA;NA;15.0835714285714;434263707378.293;0.000301391119810068
"Vallée du Hain (l'Orchis)";2024-02-20;NA;NA;NA;NA;NA;NA;NA;NA;14.6771428571429;431949335691.805;0.000292766590502993
"Vallée du Hain (l'Orchis)";2024-02-21;NA;NA;NA;NA;NA;NA;NA;NA;14.2707142857143;429634964005.316;0.000284142061195918
"Vallée du Hain (l'Orchis)";2024-02-22;NA;NA;NA;NA;NA;NA;NA;NA;13.8642857142857;427320592318.828;0.000275517531888844
"Vallée du Hain (l'Orchis)";2024-02-23;NA;NA;NA;NA;NA;NA;NA;NA;13.4578571428571;425006220632.34;0.000266893002581769
"Vallée du Hain (l'Orchis)";2024-02-24;NA;NA;NA;NA;NA;NA;NA;NA;13.0514285714286;422691848945.852;0.000258268473274694
"Vallée du Hain (l'Orchis)";2024-02-25;NA;NA;NA;NA;NA;NA;NA;NA;12.645;420377477259.364;0.000249643943967619
"Vallée du Hain (l'Orchis)";2024-02-26;"Sciensano Foodborne Pathogens";1647;57826;NA;"SARS";NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-02-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-02-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-02-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-03-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-03-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-03-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-03-04;"Sciensano Foodborne Pathogens";596;57826;61108.32;"SARS";19.32;477904887075.018;0.000316159894430087;19.32;477904887075.018;0.000316159894430087
"Vallée du Hain (l'Orchis)";2024-03-05;NA;NA;NA;NA;NA;NA;NA;NA;19.32;477904887075.018;0.000316159894430087
"Vallée du Hain (l'Orchis)";2024-03-06;NA;NA;NA;NA;NA;NA;NA;NA;19.32;477904887075.018;0.000316159894430087
"Vallée du Hain (l'Orchis)";2024-03-07;NA;NA;NA;NA;NA;NA;NA;NA;19.32;477904887075.018;0.000316159894430087
"Vallée du Hain (l'Orchis)";2024-03-08;NA;NA;NA;NA;NA;NA;NA;NA;19.32;477904887075.018;0.000316159894430087
"Vallée du Hain (l'Orchis)";2024-03-09;NA;NA;NA;NA;NA;NA;NA;NA;19.32;477904887075.018;0.000316159894430087
"Vallée du Hain (l'Orchis)";2024-03-10;NA;NA;NA;NA;NA;NA;NA;NA;19.32;477904887075.018;0.000316159894430087
"Vallée du Hain (l'Orchis)";2024-03-11;"Sciensano Foodborne Pathogens";1769;57826;4967.51;"SARS";NA;NA;NA;19.32;477904887075.018;0.000316159894430087
"Vallée du Hain (l'Orchis)";2024-03-12;NA;NA;NA;NA;NA;NA;NA;NA;19.32;477904887075.018;0.000316159894430087
"Vallée du Hain (l'Orchis)";2024-03-13;NA;NA;NA;NA;NA;NA;NA;NA;19.32;477904887075.018;0.000316159894430087
"Vallée du Hain (l'Orchis)";2024-03-14;NA;NA;NA;NA;NA;NA;NA;NA;19.32;477904887075.018;0.000316159894430087
"Vallée du Hain (l'Orchis)";2024-03-15;NA;NA;NA;NA;NA;NA;NA;NA;19.32;477904887075.018;0.000316159894430087
"Vallée du Hain (l'Orchis)";2024-03-16;NA;NA;NA;NA;NA;NA;NA;NA;19.32;477904887075.018;0.000316159894430087
"Vallée du Hain (l'Orchis)";2024-03-17;NA;NA;NA;NA;NA;NA;NA;NA;19.32;477904887075.018;0.000316159894430087
"Vallée du Hain (l'Orchis)";2024-03-18;"Sciensano Foodborne Pathogens";683;57826;42900.5;"SARS";NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-03-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-03-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-03-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-03-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-03-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-03-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-03-25;"Sciensano Foodborne Pathogens";693;57826;38054.02;"SARS";NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-03-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-03-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-03-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-03-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-03-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-03-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-01;"Sciensano Foodborne Pathogens";369;57826;12396.38;"SARS";NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-08;"Sciensano Foodborne Pathogens";305;57826;3044.5;"SARS";NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-15;"Sciensano Foodborne Pathogens";699;57826;7777.22;"SARS";NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-22;"Sciensano Foodborne Pathogens";605;57826;39368.25;"SARS";NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-29;"Sciensano Foodborne Pathogens";507;57826;42577.78;"SARS";NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-04-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-06;"Sciensano Foodborne Pathogens";785;57826;11031.38;"SARS";NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-13;"Sciensano Foodborne Pathogens";670;57826;6638.9;"SARS";NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-05-20;"Sciensano Foodborne Pathogens";564;57826;30982.45;"SARS";9.35;218866253934.216;0.000301783751769147;9.35;218866253934.216;0.000301783751769147
"Vallée du Hain (l'Orchis)";2024-05-21;NA;NA;NA;NA;NA;NA;NA;NA;9.49821428571429;224823773290.314;0.000295675069356525
"Vallée du Hain (l'Orchis)";2024-05-22;NA;NA;NA;NA;NA;NA;NA;NA;9.64642857142857;230781292646.412;0.000289566386943903
"Vallée du Hain (l'Orchis)";2024-05-23;NA;NA;NA;NA;NA;NA;NA;NA;9.79464285714286;236738812002.51;0.000283457704531282
"Vallée du Hain (l'Orchis)";2024-05-24;NA;NA;NA;NA;NA;NA;NA;NA;9.94285714285714;242696331358.608;0.00027734902211866
"Vallée du Hain (l'Orchis)";2024-05-25;NA;NA;NA;NA;NA;NA;NA;NA;10.0910714285714;248653850714.706;0.000271240339706038
"Vallée du Hain (l'Orchis)";2024-05-26;NA;NA;NA;NA;NA;NA;NA;NA;10.2392857142857;254611370070.804;0.000265131657293417
"Vallée du Hain (l'Orchis)";2024-05-27;"Sciensano Foodborne Pathogens";637.46;57826;52829.39;"SARS";11.425;302271524919.586;0.000216262197992443;10.3875;260568889426.901;0.000259022974880795
"Vallée du Hain (l'Orchis)";2024-05-28;NA;NA;NA;NA;NA;NA;NA;NA;10.4874603174603;264256597048.947;0.00025688404039471
"Vallée du Hain (l'Orchis)";2024-05-29;NA;NA;NA;NA;NA;NA;NA;NA;10.5536428571429;266355436457.155;0.0002575239294572
"Vallée du Hain (l'Orchis)";2024-05-30;NA;NA;NA;NA;NA;NA;NA;NA;10.5952597402597;267298735346.209;0.000260184781100472
"Vallée du Hain (l'Orchis)";2024-05-31;NA;NA;NA;NA;NA;NA;NA;NA;10.6184523809524;267375378845.897;0.000264361354679332
"Vallée du Hain (l'Orchis)";2024-06-01;NA;NA;NA;NA;NA;NA;NA;NA;10.6274725274725;266785364353.766;0.000269703868208642
"Vallée du Hain (l'Orchis)";2024-06-02;NA;NA;NA;NA;NA;NA;NA;NA;10.6253571428571;265671547153.777;0.000275962477413307
"Vallée du Hain (l'Orchis)";2024-06-03;"Sciensano Foodborne Pathogens";559;57826;27465.98;"SARS";10.46;242678656659.634;0.000380834763587536;10.7046428571429;267372433062.735;0.000281608978257478
"Vallée du Hain (l'Orchis)";2024-06-04;NA;NA;NA;NA;NA;NA;NA;NA;10.786043956044;270187136171.683;0.000280996869896983
"Vallée du Hain (l'Orchis)";2024-06-05;NA;NA;NA;NA;NA;NA;NA;NA;10.8563095238095;272478036572.773;0.000281300857211844
"Vallée du Hain (l'Orchis)";2024-06-06;NA;NA;NA;NA;NA;NA;NA;NA;10.9124025974026;274102278982.042;0.000282770784477155
"Vallée du Hain (l'Orchis)";2024-06-07;NA;NA;NA;NA;NA;NA;NA;NA;10.9500714285714;274859866001.947;0.000285756433678054
"Vallée du Hain (l'Orchis)";2024-06-08;NA;NA;NA;NA;NA;NA;NA;NA;10.9631746031746;274461912502.697;0.000290763045459734
"Vallée du Hain (l'Orchis)";2024-06-09;NA;NA;NA;NA;NA;NA;NA;NA;10.9425;272475090789.61;0.00029854848078999
"Vallée du Hain (l'Orchis)";2024-06-10;"Sciensano Foodborne Pathogens";826;57826;3630.9;"SARS";NA;NA;NA;10.8735714285714;268218457342.471;0.000310303664046782
"Vallée du Hain (l'Orchis)";2024-06-11;NA;NA;NA;NA;NA;NA;NA;NA;10.8046428571429;263961823895.331;0.000322058847303575
"Vallée du Hain (l'Orchis)";2024-06-12;NA;NA;NA;NA;NA;NA;NA;NA;10.7357142857143;259705190448.192;0.000333814030560367
"Vallée du Hain (l'Orchis)";2024-06-13;NA;NA;NA;NA;NA;NA;NA;NA;10.6667857142857;255448557001.052;0.000345569213817159
"Vallée du Hain (l'Orchis)";2024-06-14;NA;NA;NA;NA;NA;NA;NA;NA;10.5978571428571;251191923553.913;0.000357324397073952
"Vallée du Hain (l'Orchis)";2024-06-15;NA;NA;NA;NA;NA;NA;NA;NA;10.5289285714286;246935290106.774;0.000369079580330744
"Vallée du Hain (l'Orchis)";2024-06-16;NA;NA;NA;NA;NA;NA;NA;NA;10.46;242678656659.634;0.000380834763587536
"Vallée du Hain (l'Orchis)";2024-06-17;"Sciensano Foodborne Pathogens";481;57826;6528.41;"SARS";NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-06-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-06-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-06-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-06-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-06-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-06-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Vallée du Hain (l'Orchis)";2024-06-24;"Sciensano Foodborne Pathogens";393.38;57826;27384.08;"SARS";30.535;498538026493.273;0.00111506393495783;30.535;498538026493.273;0.00111506393495783
"Vallée du Hain (l'Orchis)";2024-06-25;NA;NA;NA;NA;NA;NA;NA;NA;29.6678571428571;499840503283.249;0.00107227069185108
"Vallée du Hain (l'Orchis)";2024-06-26;NA;NA;NA;NA;NA;NA;NA;NA;28.8007142857143;501142980073.225;0.00102947744874434
"Vallée du Hain (l'Orchis)";2024-06-27;NA;NA;NA;NA;NA;NA;NA;NA;27.9335714285714;502445456863.2;0.000986684205637589
"Vallée du Hain (l'Orchis)";2024-06-28;NA;NA;NA;NA;NA;NA;NA;NA;27.0664285714286;503747933653.176;0.000943890962530842
"Vallée du Hain (l'Orchis)";2024-06-29;NA;NA;NA;NA;NA;NA;NA;NA;26.1992857142857;505050410443.152;0.000901097719424095
"Vallée du Hain (l'Orchis)";2024-06-30;NA;NA;NA;NA;NA;NA;NA;NA;25.3321428571429;506352887233.128;0.000858304476317348
"Vallée du Hain (l'Orchis)";2024-07-01;"Sciensano Foodborne Pathogens";676.88;57826;35652.09;"SARS";18.395;516772701552.935;0.000515958531463373;24.465;507655364023.104;0.000815511233210601
"Vallée du Hain (l'Orchis)";2024-07-02;NA;NA;NA;NA;NA;NA;NA;NA;24.0469047619048;511048097197.998;0.000792047005949513
"Vallée du Hain (l'Orchis)";2024-07-03;NA;NA;NA;NA;NA;NA;NA;NA;23.9431428571429;515904009842.335;0.000782113089780386
"Vallée du Hain (l'Orchis)";2024-07-04;NA;NA;NA;NA;NA;NA;NA;NA;24.067987012987;521824053009.903;0.000782019399859959
"Vallée du Hain (l'Orchis)";2024-07-05;NA;NA;NA;NA;NA;NA;NA;NA;24.3642857142857;528542194069.894;0.000789305879626055
"Vallée du Hain (l'Orchis)";2024-07-06;NA;NA;NA;NA;NA;NA;NA;NA;24.7924725274725;535874256585.596;0.000802269412997171
"Vallée du Hain (l'Orchis)";2024-07-07;NA;NA;NA;NA;NA;NA;NA;NA;25.3242857142857;543688685959.356;0.000819693488486515
"Vallée du Hain (l'Orchis)";2024-07-08;"Sciensano Foodborne Pathogens";465;57826;30447.36;"SARS";34.545;666693528862.449;0.00113458112624543;25.6107142857143;555699793271.44;0.000821087573578487
"Vallée du Hain (l'Orchis)";2024-07-09;NA;NA;NA;NA;NA;NA;NA;NA;25.7888265306122;564152140856.066;0.00082160462705508
"Vallée du Hain (l'Orchis)";2024-07-10;NA;NA;NA;NA;NA;NA;NA;NA;25.8586224489796;569045728713.233;0.000821244648916296
"Vallée du Hain (l'Orchis)";2024-07-11;NA;NA;NA;NA;NA;NA;NA;NA;25.8201020408163;570380556842.943;0.000820007639162134
"Vallée du Hain (l'Orchis)";2024-07-12;NA;NA;NA;NA;NA;NA;NA;NA;25.6732653061225;568156625245.194;0.000817893597792594
"Vallée du Hain (l'Orchis)";2024-07-13;NA;NA;NA;NA;NA;NA;NA;NA;25.418112244898;562373933919.987;0.000814902524807677
"Vallée du Hain (l'Orchis)";2024-07-14;NA;NA;NA;NA;NA;NA;NA;NA;25.0546428571429;553032482867.321;0.000811034420207382
"Vallée du Hain (l'Orchis)";2024-07-15;"Sciensano Foodborne Pathogens";687;57826;26227.59;"SARS";11.79;336169750631.204;0.000449526624443954;24.5828571428571;540132272087.198;0.000806289283991709
"Vallée du Hain (l'Orchis)";2024-07-16;NA;NA;NA;NA;NA;NA;NA;NA;24.8813736263736;540281680509.509;0.000821824368309471
"Vallée du Hain (l'Orchis)";2024-07-17;NA;NA;NA;NA;NA;NA;NA;NA;25.037380952381;538671218581.854;0.000832584078647073
"Vallée du Hain (l'Orchis)";2024-07-18;NA;NA;NA;NA;NA;NA;NA;NA;25.012012987013;534820921663.333;0.000837266040282654
"Vallée du Hain (l'Orchis)";2024-07-19;NA;NA;NA;NA;NA;NA;NA;NA;24.7508571428571;528058839256.686;0.000834046928605607
"Vallée du Hain (l'Orchis)";2024-07-20;NA;NA;NA;NA;NA;NA;NA;NA;24.1753174603175;517414376199.205;0.000820293052511724
"Vallée du Hain (l'Orchis)";2024-07-21;NA;NA;NA;NA;NA;NA;NA;NA;23.1675;501431639746.827;0.000792053875344691
